date,hour,day,week,month,quarter,year
31-01-2018 11:46,11,31,4th Week,1,Q1,2018
05-08-2014 09:19,9,5,1st Week,8,Q3,2014
15-08-2020 00:49,0,15,3rd Week,8,Q3,2020
16-07-2020 12:28,12,16,3rd Week,7,Q3,2020
21-10-2019 12:23,12,21,3rd Week,10,Q4,2019
13-10-2018 23:30,23,13,2nd Week,10,Q4,2018
16-04-2016 11:49,11,16,3rd Week,4,Q2,2016
21-04-2014 03:49,3,21,3rd Week,4,Q2,2014
12-09-2020 02:58,2,12,2nd Week,9,Q3,2020
01-05-2016 01:22,1,1,1st Week,5,Q2,2016
19-03-2015 23:44,23,19,3rd Week,3,Q1,2015
04-08-2017 04:21,4,4,1st Week,8,Q3,2017
21-07-2016 05:45,5,21,3rd Week,7,Q3,2016
09-08-2017 05:21,5,9,2nd Week,8,Q3,2017
23-10-2016 04:05,4,23,4th Week,10,Q4,2016
26-10-2019 18:31,18,26,4th Week,10,Q4,2019
06-12-2014 01:09,1,6,1st Week,12,Q4,2014
19-02-2016 07:28,7,19,3rd Week,2,Q1,2016
29-09-2018 02:48,2,29,4th Week,9,Q3,2018
23-04-2015 03:16,3,23,4th Week,4,Q2,2015
07-09-2019 01:23,1,7,1st Week,9,Q3,2019
02-01-2018 15:36,15,2,1st Week,1,Q1,2018
20-09-2014 03:34,3,20,3rd Week,9,Q3,2014
06-01-2019 22:24,22,6,1st Week,1,Q1,2019
18-03-2014 09:07,9,18,3rd Week,3,Q1,2014
23-11-2019 21:02,21,23,4th Week,11,Q4,2019
06-08-2016 02:37,2,6,1st Week,8,Q3,2016
27-10-2020 11:43,11,27,4th Week,10,Q4,2020
13-02-2017 23:46,23,13,2nd Week,2,Q1,2017
10-09-2017 12:06,12,10,2nd Week,9,Q3,2017
17-02-2016 19:47,19,17,3rd Week,2,Q1,2016
15-05-2019 01:05,1,15,3rd Week,5,Q2,2019
24-12-2016 06:16,6,24,4th Week,12,Q4,2016
16-02-2015 14:04,14,16,3rd Week,2,Q1,2015
18-12-2018 21:53,21,18,3rd Week,12,Q4,2018
07-08-2020 06:21,6,7,1st Week,8,Q3,2020
29-01-2018 03:28,3,29,4th Week,1,Q1,2018
17-04-2014 00:56,0,17,3rd Week,4,Q2,2014
03-02-2015 15:55,15,3,1st Week,2,Q1,2015
13-03-2020 23:39,23,13,2nd Week,3,Q1,2020
22-10-2020 03:24,3,22,4th Week,10,Q4,2020
30-06-2016 12:18,12,30,4th Week,6,Q2,2016
16-02-2018 09:06,9,16,3rd Week,2,Q1,2018
07-04-2017 00:45,0,7,1st Week,4,Q2,2017
21-01-2016 10:58,10,21,3rd Week,1,Q1,2016
31-03-2019 16:45,16,31,4th Week,3,Q1,2019
10-06-2018 02:11,2,10,2nd Week,6,Q2,2018
27-02-2016 11:34,11,27,4th Week,2,Q1,2016
28-01-2020 03:34,3,28,4th Week,1,Q1,2020
25-08-2020 00:48,0,25,4th Week,8,Q3,2020
06-03-2015 20:30,20,6,1st Week,3,Q1,2015
16-06-2014 18:27,18,16,3rd Week,6,Q2,2014
19-06-2020 01:02,1,19,3rd Week,6,Q2,2020
28-03-2018 13:18,13,28,4th Week,3,Q1,2018
11-04-2015 02:54,2,11,2nd Week,4,Q2,2015
20-09-2018 09:42,9,20,3rd Week,9,Q3,2018
28-12-2016 03:03,3,28,4th Week,12,Q4,2016
19-08-2016 19:40,19,19,3rd Week,8,Q3,2016
11-02-2018 20:57,20,11,2nd Week,2,Q1,2018
10-06-2017 18:00,18,10,2nd Week,6,Q2,2017
30-07-2017 06:35,6,30,4th Week,7,Q3,2017
08-02-2019 03:38,3,8,2nd Week,2,Q1,2019
22-01-2016 01:24,1,22,4th Week,1,Q1,2016
09-08-2015 17:26,17,9,2nd Week,8,Q3,2015
30-12-2018 12:09,12,30,4th Week,12,Q4,2018
02-10-2014 05:11,5,2,1st Week,10,Q4,2014
17-04-2016 15:37,15,17,3rd Week,4,Q2,2016
31-12-2017 16:35,16,31,4th Week,12,Q4,2017
23-04-2017 06:37,6,23,4th Week,4,Q2,2017
09-11-2019 02:52,2,9,2nd Week,11,Q4,2019
29-11-2014 02:25,2,29,4th Week,11,Q4,2014
03-10-2017 02:29,2,3,1st Week,10,Q4,2017
14-08-2016 02:49,2,14,2nd Week,8,Q3,2016
16-01-2018 07:41,7,16,3rd Week,1,Q1,2018
10-05-2015 10:10,10,10,2nd Week,5,Q2,2015
10-07-2016 23:38,23,10,2nd Week,7,Q3,2016
09-09-2019 10:38,10,9,2nd Week,9,Q3,2019
03-05-2016 18:24,18,3,1st Week,5,Q2,2016
22-11-2015 14:17,14,22,4th Week,11,Q4,2015
01-11-2018 11:09,11,1,1st Week,11,Q4,2018
06-11-2020 08:48,8,6,1st Week,11,Q4,2020
20-03-2016 03:59,3,20,3rd Week,3,Q1,2016
29-09-2017 05:06,5,29,4th Week,9,Q3,2017
13-02-2018 13:24,13,13,2nd Week,2,Q1,2018
24-01-2014 04:54,4,24,4th Week,1,Q1,2014
22-11-2016 06:01,6,22,4th Week,11,Q4,2016
16-04-2016 07:20,7,16,3rd Week,4,Q2,2016
10-01-2016 03:11,3,10,2nd Week,1,Q1,2016
20-05-2015 15:04,15,20,3rd Week,5,Q2,2015
29-09-2020 01:35,1,29,4th Week,9,Q3,2020
25-04-2016 03:17,3,25,4th Week,4,Q2,2016
15-01-2016 04:13,4,15,3rd Week,1,Q1,2016
16-07-2019 19:50,19,16,3rd Week,7,Q3,2019
28-01-2017 00:01,0,28,4th Week,1,Q1,2017
16-09-2017 18:23,18,16,3rd Week,9,Q3,2017
03-09-2020 16:04,16,3,1st Week,9,Q3,2020
26-07-2020 14:30,14,26,4th Week,7,Q3,2020
06-10-2014 16:12,16,6,1st Week,10,Q4,2014
24-07-2018 17:51,17,24,4th Week,7,Q3,2018
21-09-2017 19:13,19,21,3rd Week,9,Q3,2017
25-12-2020 09:17,9,25,4th Week,12,Q4,2020
10-03-2015 00:56,0,10,2nd Week,3,Q1,2015
10-03-2015 23:23,23,10,2nd Week,3,Q1,2015
14-10-2017 07:56,7,14,2nd Week,10,Q4,2017
25-11-2018 09:46,9,25,4th Week,11,Q4,2018
03-03-2020 00:13,0,3,1st Week,3,Q1,2020
19-02-2016 01:17,1,19,3rd Week,2,Q1,2016
27-03-2017 14:17,14,27,4th Week,3,Q1,2017
18-03-2020 02:54,2,18,3rd Week,3,Q1,2020
28-02-2018 04:41,4,28,4th Week,2,Q1,2018
04-08-2019 13:10,13,4,1st Week,8,Q3,2019
15-04-2020 05:24,5,15,3rd Week,4,Q2,2020
20-02-2020 06:42,6,20,3rd Week,2,Q1,2020
04-06-2017 15:49,15,4,1st Week,6,Q2,2017
11-09-2018 09:24,9,11,2nd Week,9,Q3,2018
18-12-2014 11:29,11,18,3rd Week,12,Q4,2014
12-01-2020 13:02,13,12,2nd Week,1,Q1,2020
18-07-2018 13:30,13,18,3rd Week,7,Q3,2018
27-01-2018 20:16,20,27,4th Week,1,Q1,2018
29-12-2015 00:22,0,29,4th Week,12,Q4,2015
14-04-2020 18:58,18,14,2nd Week,4,Q2,2020
15-07-2019 04:42,4,15,3rd Week,7,Q3,2019
27-11-2015 09:28,9,27,4th Week,11,Q4,2015
04-09-2018 23:32,23,4,1st Week,9,Q3,2018
02-08-2014 12:13,12,2,1st Week,8,Q3,2014
02-06-2017 20:09,20,2,1st Week,6,Q2,2017
08-09-2017 15:57,15,8,2nd Week,9,Q3,2017
09-08-2020 03:48,3,9,2nd Week,8,Q3,2020
14-07-2018 03:51,3,14,2nd Week,7,Q3,2018
02-03-2018 19:04,19,2,1st Week,3,Q1,2018
01-09-2014 20:32,20,1,1st Week,9,Q3,2014
13-06-2019 16:18,16,13,2nd Week,6,Q2,2019
19-07-2018 16:41,16,19,3rd Week,7,Q3,2018
20-04-2018 15:55,15,20,3rd Week,4,Q2,2018
05-10-2019 17:29,17,5,1st Week,10,Q4,2019
03-04-2018 01:39,1,3,1st Week,4,Q2,2018
18-02-2017 01:21,1,18,3rd Week,2,Q1,2017
25-02-2019 02:14,2,25,4th Week,2,Q1,2019
29-01-2015 18:15,18,29,4th Week,1,Q1,2015
25-02-2015 15:50,15,25,4th Week,2,Q1,2015
16-05-2020 18:47,18,16,3rd Week,5,Q2,2020
22-06-2018 12:24,12,22,4th Week,6,Q2,2018
10-12-2017 02:13,2,10,2nd Week,12,Q4,2017
29-10-2016 21:31,21,29,4th Week,10,Q4,2016
20-01-2021 00:34,0,20,3rd Week,1,Q1,2021
22-03-2016 03:41,3,22,4th Week,3,Q1,2016
24-01-2017 13:31,13,24,4th Week,1,Q1,2017
04-10-2020 09:29,9,4,1st Week,10,Q4,2020
12-11-2017 22:58,22,12,2nd Week,11,Q4,2017
01-05-2016 04:52,4,1,1st Week,5,Q2,2016
07-03-2018 00:43,0,7,1st Week,3,Q1,2018
05-10-2014 03:42,3,5,1st Week,10,Q4,2014
12-02-2020 09:21,9,12,2nd Week,2,Q1,2020
22-07-2020 09:14,9,22,4th Week,7,Q3,2020
04-11-2015 21:55,21,4,1st Week,11,Q4,2015
28-03-2017 19:20,19,28,4th Week,3,Q1,2017
06-11-2015 14:02,14,6,1st Week,11,Q4,2015
12-06-2015 20:19,20,12,2nd Week,6,Q2,2015
17-05-2015 21:46,21,17,3rd Week,5,Q2,2015
23-08-2014 11:01,11,23,4th Week,8,Q3,2014
10-10-2020 23:45,23,10,2nd Week,10,Q4,2020
10-03-2020 11:16,11,10,2nd Week,3,Q1,2020
19-02-2017 19:11,19,19,3rd Week,2,Q1,2017
07-11-2015 19:07,19,7,1st Week,11,Q4,2015
03-11-2016 13:55,13,3,1st Week,11,Q4,2016
03-08-2020 08:54,8,3,1st Week,8,Q3,2020
10-08-2015 08:51,8,10,2nd Week,8,Q3,2015
19-05-2017 00:11,0,19,3rd Week,5,Q2,2017
16-02-2018 02:51,2,16,3rd Week,2,Q1,2018
06-06-2018 15:26,15,6,1st Week,6,Q2,2018
16-04-2020 19:39,19,16,3rd Week,4,Q2,2020
01-09-2014 02:48,2,1,1st Week,9,Q3,2014
22-05-2019 01:57,1,22,4th Week,5,Q2,2019
14-02-2014 02:46,2,14,2nd Week,2,Q1,2014
03-12-2017 06:21,6,3,1st Week,12,Q4,2017
16-05-2016 23:06,23,16,3rd Week,5,Q2,2016
26-10-2016 18:02,18,26,4th Week,10,Q4,2016
09-08-2020 19:02,19,9,2nd Week,8,Q3,2020
06-06-2020 22:38,22,6,1st Week,6,Q2,2020
31-01-2016 16:00,16,31,4th Week,1,Q1,2016
17-09-2018 05:25,5,17,3rd Week,9,Q3,2018
26-04-2014 08:21,8,26,4th Week,4,Q2,2014
09-04-2018 20:04,20,9,2nd Week,4,Q2,2018
29-01-2016 13:19,13,29,4th Week,1,Q1,2016
06-02-2017 02:31,2,6,1st Week,2,Q1,2017
16-02-2016 13:26,13,16,3rd Week,2,Q1,2016
03-05-2020 06:54,6,3,1st Week,5,Q2,2020
18-06-2020 05:16,5,18,3rd Week,6,Q2,2020
06-07-2016 00:18,0,6,1st Week,7,Q3,2016
27-05-2014 20:58,20,27,4th Week,5,Q2,2014
17-04-2019 21:12,21,17,3rd Week,4,Q2,2019
19-04-2017 13:26,13,19,3rd Week,4,Q2,2017
28-06-2015 15:47,15,28,4th Week,6,Q2,2015
16-05-2015 02:33,2,16,3rd Week,5,Q2,2015
18-11-2015 09:44,9,18,3rd Week,11,Q4,2015
31-07-2020 20:35,20,31,4th Week,7,Q3,2020
05-06-2017 20:31,20,5,1st Week,6,Q2,2017
02-10-2018 17:17,17,2,1st Week,10,Q4,2018
03-06-2014 12:35,12,3,1st Week,6,Q2,2014
30-03-2015 18:39,18,30,4th Week,3,Q1,2015
29-05-2018 17:33,17,29,4th Week,5,Q2,2018
26-01-2020 14:14,14,26,4th Week,1,Q1,2020
15-04-2014 01:44,1,15,3rd Week,4,Q2,2014
07-10-2014 06:22,6,7,1st Week,10,Q4,2014
21-05-2017 18:21,18,21,3rd Week,5,Q2,2017
08-12-2014 15:05,15,8,2nd Week,12,Q4,2014
24-08-2016 22:57,22,24,4th Week,8,Q3,2016
29-09-2015 09:51,9,29,4th Week,9,Q3,2015
30-11-2019 07:16,7,30,4th Week,11,Q4,2019
25-12-2019 10:44,10,25,4th Week,12,Q4,2019
21-02-2017 08:08,8,21,3rd Week,2,Q1,2017
28-06-2014 09:17,9,28,4th Week,6,Q2,2014
13-08-2014 20:10,20,13,2nd Week,8,Q3,2014
06-04-2019 00:07,0,6,1st Week,4,Q2,2019
11-11-2019 01:39,1,11,2nd Week,11,Q4,2019
19-04-2017 01:23,1,19,3rd Week,4,Q2,2017
10-01-2021 07:09,7,10,2nd Week,1,Q1,2021
04-04-2015 19:50,19,4,1st Week,4,Q2,2015
03-12-2020 16:43,16,3,1st Week,12,Q4,2020
26-10-2015 07:26,7,26,4th Week,10,Q4,2015
01-02-2014 04:26,4,1,1st Week,2,Q1,2014
20-02-2020 09:45,9,20,3rd Week,2,Q1,2020
04-09-2018 18:26,18,4,1st Week,9,Q3,2018
12-04-2020 06:55,6,12,2nd Week,4,Q2,2020
28-12-2018 08:01,8,28,4th Week,12,Q4,2018
17-09-2014 13:17,13,17,3rd Week,9,Q3,2014
16-02-2014 19:11,19,16,3rd Week,2,Q1,2014
23-08-2020 01:45,1,23,4th Week,8,Q3,2020
24-10-2019 15:47,15,24,4th Week,10,Q4,2019
13-02-2018 14:54,14,13,2nd Week,2,Q1,2018
03-02-2014 10:35,10,3,1st Week,2,Q1,2014
27-02-2017 09:01,9,27,4th Week,2,Q1,2017
28-07-2019 00:37,0,28,4th Week,7,Q3,2019
19-11-2019 20:10,20,19,3rd Week,11,Q4,2019
31-08-2018 01:06,1,31,4th Week,8,Q3,2018
14-08-2015 05:33,5,14,2nd Week,8,Q3,2015
04-09-2018 00:05,0,4,1st Week,9,Q3,2018
24-12-2016 13:58,13,24,4th Week,12,Q4,2016
21-05-2015 12:41,12,21,3rd Week,5,Q2,2015
08-12-2019 21:58,21,8,2nd Week,12,Q4,2019
25-06-2015 22:41,22,25,4th Week,6,Q2,2015
26-05-2016 08:34,8,26,4th Week,5,Q2,2016
11-04-2017 22:39,22,11,2nd Week,4,Q2,2017
10-10-2014 12:04,12,10,2nd Week,10,Q4,2014
15-12-2016 17:13,17,15,3rd Week,12,Q4,2016
19-10-2017 14:26,14,19,3rd Week,10,Q4,2017
27-08-2014 18:23,18,27,4th Week,8,Q3,2014
11-03-2017 04:50,4,11,2nd Week,3,Q1,2017
09-11-2020 03:18,3,9,2nd Week,11,Q4,2020
06-10-2016 21:53,21,6,1st Week,10,Q4,2016
21-02-2018 01:44,1,21,3rd Week,2,Q1,2018
20-01-2015 04:03,4,20,3rd Week,1,Q1,2015
05-09-2020 16:17,16,5,1st Week,9,Q3,2020
19-06-2017 20:51,20,19,3rd Week,6,Q2,2017
14-09-2015 17:53,17,14,2nd Week,9,Q3,2015
13-01-2021 01:12,1,13,2nd Week,1,Q1,2021
04-02-2020 18:27,18,4,1st Week,2,Q1,2020
26-05-2019 00:15,0,26,4th Week,5,Q2,2019
25-04-2020 14:57,14,25,4th Week,4,Q2,2020
24-02-2018 03:17,3,24,4th Week,2,Q1,2018
12-10-2020 00:19,0,12,2nd Week,10,Q4,2020
22-05-2015 06:33,6,22,4th Week,5,Q2,2015
04-07-2020 16:50,16,4,1st Week,7,Q3,2020
08-12-2014 18:16,18,8,2nd Week,12,Q4,2014
07-06-2015 23:48,23,7,1st Week,6,Q2,2015
13-12-2014 13:36,13,13,2nd Week,12,Q4,2014
20-08-2016 03:54,3,20,3rd Week,8,Q3,2016
26-02-2014 02:00,2,26,4th Week,2,Q1,2014
09-01-2020 06:03,6,9,2nd Week,1,Q1,2020
14-12-2018 00:35,0,14,2nd Week,12,Q4,2018
12-01-2019 22:16,22,12,2nd Week,1,Q1,2019
24-05-2017 19:10,19,24,4th Week,5,Q2,2017
01-09-2018 06:21,6,1,1st Week,9,Q3,2018
22-09-2020 21:00,21,22,4th Week,9,Q3,2020
16-12-2019 15:26,15,16,3rd Week,12,Q4,2019
17-01-2015 02:28,2,17,3rd Week,1,Q1,2015
16-02-2019 14:56,14,16,3rd Week,2,Q1,2019
09-04-2016 12:00,12,9,2nd Week,4,Q2,2016
10-11-2016 00:29,0,10,2nd Week,11,Q4,2016
09-12-2015 07:18,7,9,2nd Week,12,Q4,2015
09-01-2019 03:38,3,9,2nd Week,1,Q1,2019
02-04-2020 21:17,21,2,1st Week,4,Q2,2020
15-08-2017 04:14,4,15,3rd Week,8,Q3,2017
03-09-2018 17:43,17,3,1st Week,9,Q3,2018
23-07-2020 10:39,10,23,4th Week,7,Q3,2020
11-10-2014 08:48,8,11,2nd Week,10,Q4,2014
19-08-2016 16:01,16,19,3rd Week,8,Q3,2016
30-03-2017 01:34,1,30,4th Week,3,Q1,2017
08-07-2017 15:20,15,8,2nd Week,7,Q3,2017
01-07-2019 00:25,0,1,1st Week,7,Q3,2019
06-07-2017 23:17,23,6,1st Week,7,Q3,2017
23-11-2018 03:32,3,23,4th Week,11,Q4,2018
11-11-2014 07:32,7,11,2nd Week,11,Q4,2014
09-11-2019 05:50,5,9,2nd Week,11,Q4,2019
25-10-2016 13:48,13,25,4th Week,10,Q4,2016
14-10-2016 06:43,6,14,2nd Week,10,Q4,2016
10-04-2016 16:25,16,10,2nd Week,4,Q2,2016
26-12-2017 02:21,2,26,4th Week,12,Q4,2017
22-01-2015 14:19,14,22,4th Week,1,Q1,2015
23-10-2014 12:29,12,23,4th Week,10,Q4,2014
24-01-2014 01:09,1,24,4th Week,1,Q1,2014
30-12-2017 15:35,15,30,4th Week,12,Q4,2017
14-08-2015 18:01,18,14,2nd Week,8,Q3,2015
09-09-2019 02:27,2,9,2nd Week,9,Q3,2019
29-06-2017 20:56,20,29,4th Week,6,Q2,2017
01-11-2015 15:10,15,1,1st Week,11,Q4,2015
31-03-2018 09:41,9,31,4th Week,3,Q1,2018
25-04-2020 03:38,3,25,4th Week,4,Q2,2020
07-07-2016 05:15,5,7,1st Week,7,Q3,2016
04-05-2015 11:21,11,4,1st Week,5,Q2,2015
22-08-2016 22:00,22,22,4th Week,8,Q3,2016
11-04-2016 23:48,23,11,2nd Week,4,Q2,2016
03-04-2016 08:49,8,3,1st Week,4,Q2,2016
16-12-2018 11:50,11,16,3rd Week,12,Q4,2018
31-08-2019 04:53,4,31,4th Week,8,Q3,2019
01-07-2018 01:10,1,1,1st Week,7,Q3,2018
26-06-2019 20:10,20,26,4th Week,6,Q2,2019
12-05-2018 09:46,9,12,2nd Week,5,Q2,2018
29-11-2019 07:53,7,29,4th Week,11,Q4,2019
23-02-2019 11:29,11,23,4th Week,2,Q1,2019
02-07-2016 01:58,1,2,1st Week,7,Q3,2016
04-03-2020 09:29,9,4,1st Week,3,Q1,2020
27-11-2016 20:42,20,27,4th Week,11,Q4,2016
19-10-2019 10:32,10,19,3rd Week,10,Q4,2019
04-09-2017 09:16,9,4,1st Week,9,Q3,2017
11-08-2019 22:31,22,11,2nd Week,8,Q3,2019
09-01-2016 22:36,22,9,2nd Week,1,Q1,2016
26-08-2016 00:20,0,26,4th Week,8,Q3,2016
19-08-2019 22:56,22,19,3rd Week,8,Q3,2019
06-07-2016 21:30,21,6,1st Week,7,Q3,2016
20-06-2015 23:03,23,20,3rd Week,6,Q2,2015
31-12-2018 22:41,22,31,4th Week,12,Q4,2018
10-12-2014 15:09,15,10,2nd Week,12,Q4,2014
16-05-2019 19:57,19,16,3rd Week,5,Q2,2019
12-08-2016 01:34,1,12,2nd Week,8,Q3,2016
12-06-2016 03:27,3,12,2nd Week,6,Q2,2016
17-07-2018 23:35,23,17,3rd Week,7,Q3,2018
09-10-2019 18:02,18,9,2nd Week,10,Q4,2019
23-10-2019 16:35,16,23,4th Week,10,Q4,2019
02-09-2017 15:47,15,2,1st Week,9,Q3,2017
14-08-2017 04:55,4,14,2nd Week,8,Q3,2017
14-01-2017 17:20,17,14,2nd Week,1,Q1,2017
27-08-2016 08:46,8,27,4th Week,8,Q3,2016
15-12-2020 01:02,1,15,3rd Week,12,Q4,2020
07-01-2015 23:59,23,7,1st Week,1,Q1,2015
06-11-2015 18:26,18,6,1st Week,11,Q4,2015
03-10-2016 01:01,1,3,1st Week,10,Q4,2016
02-08-2014 09:33,9,2,1st Week,8,Q3,2014
09-02-2019 03:53,3,9,2nd Week,2,Q1,2019
11-06-2019 12:00,12,11,2nd Week,6,Q2,2019
11-07-2020 18:08,18,11,2nd Week,7,Q3,2020
22-10-2016 06:00,6,22,4th Week,10,Q4,2016
19-08-2016 19:46,19,19,3rd Week,8,Q3,2016
25-08-2016 07:41,7,25,4th Week,8,Q3,2016
09-03-2020 20:30,20,9,2nd Week,3,Q1,2020
10-12-2018 04:26,4,10,2nd Week,12,Q4,2018
08-12-2018 22:34,22,8,2nd Week,12,Q4,2018
22-02-2016 18:20,18,22,4th Week,2,Q1,2016
24-07-2016 19:08,19,24,4th Week,7,Q3,2016
30-06-2015 07:00,7,30,4th Week,6,Q2,2015
19-03-2016 11:59,11,19,3rd Week,3,Q1,2016
06-12-2017 09:14,9,6,1st Week,12,Q4,2017
06-10-2020 09:54,9,6,1st Week,10,Q4,2020
29-01-2020 03:11,3,29,4th Week,1,Q1,2020
04-03-2015 00:01,0,4,1st Week,3,Q1,2015
03-01-2017 23:26,23,3,1st Week,1,Q1,2017
01-12-2016 10:31,10,1,1st Week,12,Q4,2016
06-01-2017 06:38,6,6,1st Week,1,Q1,2017
26-11-2020 02:03,2,26,4th Week,11,Q4,2020
04-07-2020 10:23,10,4,1st Week,7,Q3,2020
04-09-2015 09:36,9,4,1st Week,9,Q3,2015
04-01-2019 04:08,4,4,1st Week,1,Q1,2019
14-08-2016 20:46,20,14,2nd Week,8,Q3,2016
15-05-2018 08:02,8,15,3rd Week,5,Q2,2018
11-05-2015 09:13,9,11,2nd Week,5,Q2,2015
15-10-2015 02:11,2,15,3rd Week,10,Q4,2015
01-08-2018 16:46,16,1,1st Week,8,Q3,2018
12-07-2020 19:40,19,12,2nd Week,7,Q3,2020
22-02-2020 09:43,9,22,4th Week,2,Q1,2020
22-11-2020 17:28,17,22,4th Week,11,Q4,2020
22-07-2015 13:51,13,22,4th Week,7,Q3,2015
11-07-2014 08:54,8,11,2nd Week,7,Q3,2014
20-07-2019 16:40,16,20,3rd Week,7,Q3,2019
18-05-2016 03:51,3,18,3rd Week,5,Q2,2016
31-05-2020 08:05,8,31,4th Week,5,Q2,2020
29-09-2020 06:55,6,29,4th Week,9,Q3,2020
23-11-2018 01:25,1,23,4th Week,11,Q4,2018
06-12-2014 03:41,3,6,1st Week,12,Q4,2014
25-09-2019 08:46,8,25,4th Week,9,Q3,2019
22-04-2019 17:58,17,22,4th Week,4,Q2,2019
09-01-2016 00:38,0,9,2nd Week,1,Q1,2016
21-11-2016 21:22,21,21,3rd Week,11,Q4,2016
14-01-2020 01:58,1,14,2nd Week,1,Q1,2020
10-12-2017 11:43,11,10,2nd Week,12,Q4,2017
21-07-2019 03:39,3,21,3rd Week,7,Q3,2019
20-12-2015 23:31,23,20,3rd Week,12,Q4,2015
06-05-2019 23:54,23,6,1st Week,5,Q2,2019
23-01-2020 15:49,15,23,4th Week,1,Q1,2020
12-07-2018 16:59,16,12,2nd Week,7,Q3,2018
02-12-2016 13:40,13,2,1st Week,12,Q4,2016
17-11-2015 03:03,3,17,3rd Week,11,Q4,2015
15-03-2014 11:32,11,15,3rd Week,3,Q1,2014
09-06-2019 23:41,23,9,2nd Week,6,Q2,2019
17-09-2014 00:55,0,17,3rd Week,9,Q3,2014
03-07-2015 16:26,16,3,1st Week,7,Q3,2015
12-10-2017 10:19,10,12,2nd Week,10,Q4,2017
14-08-2015 09:25,9,14,2nd Week,8,Q3,2015
15-09-2015 08:18,8,15,3rd Week,9,Q3,2015
24-07-2018 00:41,0,24,4th Week,7,Q3,2018
23-01-2017 19:44,19,23,4th Week,1,Q1,2017
15-01-2019 22:59,22,15,3rd Week,1,Q1,2019
28-03-2017 22:56,22,28,4th Week,3,Q1,2017
26-09-2018 10:28,10,26,4th Week,9,Q3,2018
13-12-2018 10:08,10,13,2nd Week,12,Q4,2018
01-08-2019 13:56,13,1,1st Week,8,Q3,2019
31-05-2018 15:14,15,31,4th Week,5,Q2,2018
08-09-2019 12:13,12,8,2nd Week,9,Q3,2019
22-02-2018 11:16,11,22,4th Week,2,Q1,2018
01-06-2017 15:40,15,1,1st Week,6,Q2,2017
05-01-2018 09:25,9,5,1st Week,1,Q1,2018
04-04-2016 20:40,20,4,1st Week,4,Q2,2016
11-05-2018 03:42,3,11,2nd Week,5,Q2,2018
26-06-2017 17:42,17,26,4th Week,6,Q2,2017
19-04-2017 04:02,4,19,3rd Week,4,Q2,2017
23-11-2014 04:29,4,23,4th Week,11,Q4,2014
08-01-2019 07:04,7,8,2nd Week,1,Q1,2019
21-01-2021 11:03,11,21,3rd Week,1,Q1,2021
11-04-2018 09:18,9,11,2nd Week,4,Q2,2018
03-04-2016 18:16,18,3,1st Week,4,Q2,2016
23-02-2020 09:37,9,23,4th Week,2,Q1,2020
15-11-2019 16:55,16,15,3rd Week,11,Q4,2019
17-04-2019 07:36,7,17,3rd Week,4,Q2,2019
20-08-2015 11:29,11,20,3rd Week,8,Q3,2015
17-01-2021 20:22,20,17,3rd Week,1,Q1,2021
12-08-2018 17:50,17,12,2nd Week,8,Q3,2018
09-04-2014 17:13,17,9,2nd Week,4,Q2,2014
04-11-2015 18:05,18,4,1st Week,11,Q4,2015
07-08-2016 18:29,18,7,1st Week,8,Q3,2016
10-02-2019 10:27,10,10,2nd Week,2,Q1,2019
11-11-2018 12:00,12,11,2nd Week,11,Q4,2018
25-10-2014 02:20,2,25,4th Week,10,Q4,2014
01-12-2017 11:34,11,1,1st Week,12,Q4,2017
22-09-2016 08:34,8,22,4th Week,9,Q3,2016
16-10-2019 02:56,2,16,3rd Week,10,Q4,2019
22-01-2018 17:40,17,22,4th Week,1,Q1,2018
19-03-2015 03:23,3,19,3rd Week,3,Q1,2015
02-02-2016 15:52,15,2,1st Week,2,Q1,2016
24-09-2014 15:34,15,24,4th Week,9,Q3,2014
21-01-2019 21:32,21,21,3rd Week,1,Q1,2019
10-12-2018 22:33,22,10,2nd Week,12,Q4,2018
21-12-2014 20:04,20,21,3rd Week,12,Q4,2014
14-02-2017 23:18,23,14,2nd Week,2,Q1,2017
09-02-2015 19:34,19,9,2nd Week,2,Q1,2015
13-05-2017 15:18,15,13,2nd Week,5,Q2,2017
22-08-2015 02:19,2,22,4th Week,8,Q3,2015
09-03-2018 07:36,7,9,2nd Week,3,Q1,2018
17-08-2015 14:47,14,17,3rd Week,8,Q3,2015
29-12-2016 20:03,20,29,4th Week,12,Q4,2016
30-09-2017 22:45,22,30,4th Week,9,Q3,2017
09-05-2015 22:42,22,9,2nd Week,5,Q2,2015
23-09-2019 14:46,14,23,4th Week,9,Q3,2019
13-04-2016 12:43,12,13,2nd Week,4,Q2,2016
31-05-2019 20:45,20,31,4th Week,5,Q2,2019
22-03-2018 04:48,4,22,4th Week,3,Q1,2018
25-05-2014 23:14,23,25,4th Week,5,Q2,2014
27-02-2018 14:13,14,27,4th Week,2,Q1,2018
31-03-2014 14:19,14,31,4th Week,3,Q1,2014
09-08-2017 03:47,3,9,2nd Week,8,Q3,2017
01-03-2018 02:38,2,1,1st Week,3,Q1,2018
31-12-2016 02:37,2,31,4th Week,12,Q4,2016
19-05-2016 20:41,20,19,3rd Week,5,Q2,2016
29-05-2019 08:13,8,29,4th Week,5,Q2,2019
13-05-2019 18:19,18,13,2nd Week,5,Q2,2019
29-08-2014 19:41,19,29,4th Week,8,Q3,2014
